ctr_mean,ctr_std,n_ctrs,EMD_CD
200.16835016835017,77.70986368423843,297,36110370
183.40978593272172,90.95392699854744,327,36110380
161.9047619047619,64.05901252349113,84,36110390
188.67924528301887,71.65053373168152,53,41111129
50.0,0.0,5,41111130
127.5,30.240265941464973,20,41111131
91.66666666666667,38.92494720807615,12,41111132
50.0,0.0,5,41111133
62.5,17.67766952966369,2,41111134
89.1304347826087,53.20740237959554,23,41111135
120.3125,36.76360292463186,16,41111136
95.0,20.91650066335189,5,41111137
331.7567567567568,124.53366465993695,37,41111138
232.63888888888889,113.51831891883675,36,41111139
33.333333333333336,12.198750911856665,15,41113126
25.0,0.0,4,41113127
25.0,0.0,43,41113128
39.0625,18.18596070232933,16,41113129
35.416666666666664,12.87321626361093,12,41113130
52.77777777777778,26.352313834736492,9,41113131
55.0,11.180339887498949,5,41113132
37.5,17.67766952966369,2,41113133
115.625,52.341029158140685,16,41113134
111.76470588235294,72.94992238837948,17,41113135
25.0,0.0,5,41113136
30.0,11.180339887498949,5,41113137
46.42857142857143,17.251638983558856,7,41113138
43.75,23.935677693908453,4,41113139
58.333333333333336,12.909944487358057,6,41113140
86.53846153846153,41.60251471689218,13,41113141
62.5,17.67766952966369,2,41115122
87.5,32.274861218395145,4,41115123
62.5,17.67766952966369,2,41115127
66.66666666666667,14.433756729740644,3,41115128
50.0,0.0,1,41115129
75.0,25.0,3,41115130
80.0,32.59601202601324,5,41115132
50.0,0.0,3,41115133
75.0,31.622776601683793,6,41115136
75.0,31.622776601683793,6,41115137
73.33333333333333,22.092877542213422,15,41115138
62.5,17.67766952966369,2,41115139
87.5,34.46012188022556,6,41115140
50.0,0.0,6,41115141
39.285714285714285,13.36306209562122,7,41117101
75.0,20.41241452319315,10,41117102
144.82758620689654,70.19720637782697,29,41117103
94.31818181818181,30.794845523602014,22,41117104
94.64285714285714,35.59733599119925,14,41117105
25.0,0.0,3,41117106
37.5,14.433756729740644,4,41117107
106.81818181818181,37.23390439322254,11,41131101
77.94117647058823,41.34681152796926,17,41131102
42.857142857142854,18.89822365046136,7,41131103
147.22222222222223,47.507309379130746,9,41131104
133.33333333333334,20.41241452319315,6,41131105
198.21428571428572,78.11744468961568,14,41131106
78.26086956521739,44.1487335258528,23,41131107
150.0,79.05694150420949,12,41131108
75.0,32.732683535398856,8,41131109
114.70588235294117,53.80725404845795,17,41131110
138.39285714285714,80.35861256739449,28,41131111
136.36363636363637,76.82440130820177,33,41131112
303.77358490566036,164.62342125981323,53,41131113
82.6923076923077,61.56349651022189,13,41131114
80.43478260869566,39.85522218201607,23,41131115
262.2881355932203,156.77053853757283,59,41131116
65.625,22.12653007891959,16,41131117
44.642857142857146,29.707826326659195,14,41133101
200.0,82.915619758885,11,41133103
319.2307692307692,131.01673410440594,26,41133104
300.7142857142857,143.29188052785852,35,41133105
67.10526315789474,39.13352461174449,19,41133106
151.5151515151515,88.37495445971996,33,41133107
218.24324324324326,84.91185148448079,37,41133108
100.0,31.980107453341564,23,41133109
90.0,28.50438562747845,5,41133132
167.3913043478261,67.18139564603148,23,41135101
139.28571428571428,75.13723707726014,14,41135102
148.68421052631578,89.16031293971984,19,41135103
232.69230769230768,94.54343731037886,26,41135104
109.61538461538461,45.113816179263864,13,41135105
133.75,73.12345364986675,20,41135106
191.66666666666666,111.28817309698444,30,41135107
109.61538461538461,38.915589124707815,13,41135108
65.9090909090909,20.225995873897265,11,41135109
141.30434782608697,77.09523908340944,23,41135110
164.47368421052633,68.37183339898952,19,41135111
188.33333333333334,81.21107126025427,15,41135112
148.75,58.19375531699889,20,41135113
156.25,85.73531056840507,24,41135114
267.1875,113.24003056020692,48,41135115
208.6206896551724,66.23681205293596,29,41135116
263.7096774193548,69.77305762178172,31,41135117
192.64705882352942,77.94464476190025,17,41135118
121.42857142857143,53.58058529802675,14,41150101
339.2857142857143,189.05080632801298,63,41150102
279.59183673469386,188.86127165719495,49,41150103
105.0,48.42341981115023,30,41150104
181.42857142857142,129.24311011657466,35,41150105
225.44642857142858,104.17326818908394,56,41150106
197.91666666666666,107.29177425457664,48,41150107
169.3877551020408,63.176609703318526,49,41150108
178.57142857142858,79.56354154295259,21,41150109
224.41860465116278,125.2043473325558,86,41150110
149.0,91.70832386793833,25,41150111
218.6046511627907,115.22403426841859,43,41150112
273.93617021276594,149.63337866632844,47,41150113
220.72368421052633,112.87073416780342,76,41171101
196.7741935483871,142.25092345833406,62,41171102
116.78571428571429,64.22918494545733,70,41171103
328.16901408450707,172.73687553332115,71,41173101
183.0,120.48513047951879,25,41173102
50.0,0.0,1,41173103
63.63636363636363,20.504988306618113,11,41173104
81.25,42.8063822769031,12,41190101
25.0,0.0,1,41190102
76.38888888888889,27.995180991202016,36,41190103
65.0,28.50438562747845,5,41190104
60.0,28.50438562747845,5,41190106
87.5,35.01373356929447,14,41190107
25.0,0.0,2,41190108
93.33333333333333,45.77377082170634,15,41190110
115.38461538461539,56.40115019740062,13,41190111
56.666666666666664,17.59328876372492,15,41190112
50.0,14.433756729740644,7,41190113
106.81818181818181,59.2567602587556,11,41190114
58.333333333333336,26.61453237111885,21,41190115
91.66666666666667,40.824829046386306,6,41190116
25.0,0.0,1,41190117
63.888888888888886,22.04792759220492,9,41190118
80.55555555555556,27.859357330162396,18,41190119
43.75,23.935677693908453,4,41190120
62.5,27.29821070495844,14,41190121
90.27777777777777,60.10951334665123,18,41210101
71.15384615384616,50.87377542153743,13,41210102
122.41379310344827,59.13997756013108,29,41210103
126.5625,66.8826307072515,32,41210104
76.53061224489795,46.0435039033812,49,41210105
96.21212121212122,56.98177207217101,33,41210106
97.97297297297297,59.0369406419435,37,41210107
50.0,27.386127875258307,11,41210108
59.09090909090909,20.225995873897265,11,41220101
50.0,17.67766952966369,9,41220102
25.0,0.0,2,41220103
42.857142857142854,12.198750911856665,7,41220104
51.92307692307692,23.851839686075714,13,41220105
89.375,35.30430895470453,40,41220106
50.0,17.67766952966369,5,41220107
65.625,28.686524130097506,16,41220108
63.75,24.967083593361373,20,41220109
92.0,35.881750236018306,25,41220110
45.833333333333336,10.206207261596576,6,41220111
34.375,12.938729237669142,8,41220112
25.0,0.0,2,41220117
31.25,11.572751247156894,8,41220118
25.0,0.0,7,41220119
25.0,0.0,10,41220120
28.571428571428573,9.44911182523068,7,41220121
25.0,0.0,6,41220123
32.69230769230769,12.009611535381534,13,41220124
85.8695652173913,46.3595673638787,23,41220125
61.53846153846154,31.64810522136458,13,41220126
38.63636363636363,12.74117978594064,22,41220127
30.0,10.11299793694863,45,41220128
26.470588235294116,5.926088509459597,68,41220250
37.22222222222222,20.26663709834232,90,41220253
26.635514018691588,7.096893451874168,107,41220256
43.432203389830505,24.984603400282143,118,41220259
102.25225225225225,38.071336979763394,111,41220310
41.27906976744186,14.31337300335291,43,41220320
35.416666666666664,14.589801878044119,24,41220330
40.54054054054054,23.08750815989099,37,41220340
39.236111111111114,25.806153352654476,72,41220370
219.3548387096774,113.23089931259837,31,41250101
188.04347826086956,73.80470437141373,23,41250102
162.5,50.84513027544794,34,41250103
330.45454545454544,154.462247357035,55,41250104
317.4657534246575,142.9285060394202,73,41250105
227.85714285714286,134.59790725956873,35,41250106
239.6551724137931,154.185249401507,29,41250107
251.66666666666666,133.29308104528704,45,41250108
334.19117647058823,158.3440668388711,68,41250109
280.88235294117646,121.87264326529798,68,41250110
452.5773195876289,146.95186535134744,97,41250111
140.15151515151516,52.64095435834703,33,41250112
83.75,38.28133391505303,20,41271101
29.166666666666668,18.819316317727022,6,41271102
43.75,24.163641673956523,20,41271103
42.5,20.581815058714113,10,41271104
83.33333333333333,33.62963545672746,15,41271105
110.15625,53.45309030264972,32,41271106
104.375,68.61437671733012,40,41271107
79.16666666666667,36.79900360969936,6,41271108
80.35714285714286,48.21682939972968,14,41271109
80.71428571428571,38.865205540183005,35,41271110
75.86206896551724,34.384095303675174,29,41271111
95.83333333333333,36.61392781640516,24,41271112
204.76190476190476,106.24824928529634,21,41271113
192.85714285714286,90.18829509104035,21,41271114
90.0,51.58211207108803,15,41271115
55.208333333333336,35.33932304987163,24,41273101
77.17391304347827,46.41282363343625,23,41273102
27.5,17.954621161490195,20,41273103
27.17391304347826,26.01686895757695,23,41273104
45.833333333333336,13.26671576263081,30,41273105
50.0,18.633899812498246,19,41273106
40.78947368421053,20.767439652195993,19,41273107
44.73684210526316,15.765088382115287,19,41273108
51.25,17.85805858457902,40,41273109
47.5,29.723300225095905,60,41273110
46.13095238095238,22.459484143624167,84,41273111
33.333333333333336,15.007505629691606,75,41273112
39.516129032258064,28.704089102126126,31,41273113
61.0,48.989794855663554,25,41273114
101.85185185185185,48.49956677340507,27,41273115
46.0,18.65252440466616,25,41281101
62.142857142857146,21.326789087274935,35,41281102
72.05882352941177,21.437323142813604,17,41281103
54.34782608695652,14.405203276001519,23,41281104
38.888888888888886,15.392469086379982,18,41281105
55.55555555555556,14.433756729740644,27,41281106
560.4166666666666,170.27654390908478,84,41281107
413.5245901639344,170.3901020753433,61,41281108
197.46376811594203,142.46677421834443,69,41281109
127.70270270270271,57.36814101575546,37,41281110
68.18181818181819,19.656134827672414,11,41281111
90.27777777777777,47.85001758627197,18,41281112
105.55555555555556,50.03966680512825,36,41281113
266.1290322580645,120.1174949203211,62,41281114
122.43589743589743,48.93432487678867,39,41281115
125.0,40.824829046386306,13,41281116
124.18032786885246,48.940272508681886,61,41281117
97.91666666666667,38.95138181024566,24,41281118
118.26923076923077,64.24861566901356,26,41281119
28.571428571428573,9.44911182523068,7,41281120
37.5,14.433756729740644,4,41281121
33.333333333333336,14.433756729740644,3,41281122
50.0,25.0,9,41281123
43.18181818181818,22.61335084333227,11,41281124
55.0,32.59601202601324,5,41281125
35.714285714285715,13.36306209562122,7,41281126
32.69230769230769,12.009611535381536,13,41281128
65.78947368421052,53.4961877638319,19,41281129
40.476190476190474,27.924217173663166,21,41281130
49.03846153846154,27.821546713625786,26,41281131
95.0,44.236823481395426,30,41281132
66.25,24.702173354202106,20,41285101
78.57142857142857,48.88875013855325,14,41285102
25.0,0.0,5,41285103
25.0,0.0,1,41285104
43.75,23.935677693908453,4,41285105
25.0,0.0,1,41285106
43.75,29.124118625535875,8,41285107
28.125,8.838834764831844,8,41285108
62.5,27.386127875258303,16,41285109
58.333333333333336,28.867513459481284,12,41285110
44.44444444444444,11.023963796102462,9,41285111
75.0,25.72478777137632,18,41285112
77.27272727272727,40.64100554764719,44,41285113
25.0,0.0,2,41287101
58.333333333333336,30.276503540974918,6,41287103
25.0,0.0,4,41287105
25.0,0.0,2,41287108
250.0,128.3638295131176,23,41290101
144.375,76.89642967938042,40,41290102
186.3095238095238,130.6879523242083,42,41290103
298.58490566037733,167.0167465074483,53,41290104
165.51724137931035,114.97783789188067,58,41290105
123.57142857142857,87.64543735458012,35,41290106
375.0,180.72641488459024,55,41290107
50.0,0.0,1,41290108
50.0,0.0,1,41290109
50.0,0.0,1,41290110
90.9090909090909,34.10894183963955,22,41310101
60.714285714285715,27.57865135538739,28,41310102
82.6923076923077,52.330311851369075,26,41310103
152.6315789473684,77.23284457212328,19,41310104
25.0,0.0,2,41310105
153.7037037037037,99.44647374141095,27,41310106
25.0,0.0,7,41310107
343.94736842105266,163.11119875071344,95,41360101
302.3809523809524,137.7171515276321,63,41360102
138.88888888888889,103.43928429079153,54,41360103
54.03225806451613,21.502688004011254,31,41360104
50.78125,14.870916354609978,32,41360105
42.10526315789474,16.775957455180066,19,41360106
35.9375,18.18596070232933,16,41360108
75.0,39.528470752104745,5,41360109
25.0,0.0,1,41360110
211.0,119.84223863964728,75,41360111
39.0,22.9128784747792,25,41360112
241.53726708074535,162.905989868964,322,41360250
298.9640883977901,181.37086882568812,362,41360253
275.0,160.43265367011907,309,41360256
137.593984962406,121.72311087513738,133,41360259
334.72222222222223,181.6568826090082,144,41360262
90.625,56.91733772176395,16,41360265
273.67424242424244,139.8375009063271,132,41360310
419.3567961165049,200.15203801992647,412,41360340
277.58620689655174,166.7506474430305,203,41360360
28.571428571428573,9.44911182523068,7,41370101
81.57894736842105,40.69031524068061,19,41370102
85.71428571428571,38.87144210071207,14,41370103
61.111111111111114,22.047927592204925,9,41370104
53.57142857142857,17.251638983558856,7,41370105
84.61538461538461,26.09769613566959,13,41370106
80.0,33.00432872042263,15,41370107
46.15384615384615,20.01601922563589,13,41370108
50.0,25.0,3,41370109
70.58823529411765,26.860888908246807,17,41370110
60.0,20.701966780270624,15,41370111
85.29411764705883,53.80725404845794,17,41370112
59.09090909090909,28.001623329566254,11,41370113
97.65625,34.98811722248275,32,41370114
65.625,42.69562819149833,16,41370115
59.375,22.90313453282261,8,41370116
43.75,12.500000000000002,4,41370117
38.888888888888886,13.176156917368248,9,41370118
37.5,17.67766952966369,2,41370119
25.0,0.0,2,41370120
54.166666666666664,18.819316317727022,6,41370121
50.0,0.0,1,41370122
25.0,0.0,1,41370123
35.0,13.693063937629153,5,41370124
128.84615384615384,63.5186223450681,26,41390101
123.52941176470588,68.73328673853997,17,41390102
48.148148148148145,22.919094665472727,27,41390103
53.125,15.47847968417226,16,41390104
45.3125,16.37770333919462,16,41390105
28.571428571428573,9.44911182523068,7,41390106
68.47826086956522,33.043868314735505,23,41390107
55.76923076923077,38.39738238941523,13,41390108
36.8421052631579,17.417306711986647,19,41390109
76.74418604651163,36.349554934889674,43,41390110
70.0,31.758789171742247,30,41390112
60.714285714285715,22.917462425705285,35,41390113
70.83333333333333,27.866021451135637,12,41390117
75.0,23.145502494313792,15,41390118
45.45454545454545,21.846572437632574,11,41390119
59.375,22.90313453282261,8,41390120
97.5,43.60407996361905,20,41390121
113.75,58.75629865451828,20,41390122
123.6842105263158,53.57092054219588,38,41390123
96.49122807017544,50.097805343653796,57,41390124
87.96296296296296,48.71935445565242,27,41390125
85.8695652173913,39.76213862437721,23,41390126
59.25925925925926,38.07138294612108,27,41390127
93.75,37.034143405481615,28,41390128
76.5625,35.90351654086268,16,41390129
71.875,37.5,16,41390130
59.75609756097561,35.741278997683395,41,41390131
25.423728813559322,28.80206134255606,59,41390132
25.0,0.0,3,41390133
65.625,25.337397175956607,24,41390134
12.5,17.67766952966369,2,41390135
122.5,41.5832498329155,10,41410101
68.75,12.500000000000002,4,41410102
90.17857142857143,32.871301872187644,28,41410103
251.85185185185185,130.56949388105554,54,41410104
106.81818181818181,35.51568155566829,11,41410105
107.55813953488372,56.3088009384228,43,41410106
237.2549019607843,104.80607675841222,51,41410107
101.04166666666667,43.9114515782631,24,41410108
72.5,29.93047499344662,10,41410109
122.36842105263158,45.563399695510704,19,41430101
128.75,49.520729311864415,20,41430102
100.0,32.27486121839514,19,41430103
227.77777777777777,122.34603981788494,54,41430104
218.9516129032258,111.49923581585584,62,41430105
225.66666666666666,133.36683137763944,75,41430106
185.13513513513513,89.841577284735,37,41430107
255.69620253164558,135.57506714565255,79,41430108
108.65384615384616,38.04096981696688,26,41430109
77.63157894736842,21.881525760116528,19,41430110
77.77777777777777,26.352313834736496,9,41430111
140.9090909090909,82.57228238447705,22,41450101
276.5151515151515,159.75180773378278,99,41450102
292.85714285714283,197.5377534072007,28,41450103
371.42857142857144,176.20423471309385,77,41450104
304.6511627906977,125.4198979405525,129,41450105
25.0,0.0,9,41450106
48.333333333333336,27.49458821208968,15,41450108
26.136363636363637,5.330017908890261,22,41450109
46.666666666666664,20.845234695819798,15,41450110
25.0,0.0,9,41450111
25.0,0.0,8,41450112
66.66666666666667,27.116307227332022,18,41450113
43.75,11.306675421666135,12,41450114
190.3846153846154,115.7946493138461,39,41450115
283.3333333333333,128.4664282542556,24,41450116
144.44444444444446,76.96234543189992,18,41450117
137.5,51.63977794943222,16,41450118
182.8125,65.64979690245305,16,41450119
243.33333333333334,134.37809071559178,30,41450120
215.0,116.68498024760775,40,41450121
83.92857142857143,43.420066764137964,14,41450122
55.0,22.973414586817036,10,41450123
148.14814814814815,76.24792743902249,27,41450124
150.0,31.980107453341567,12,41461101
182.6530612244898,52.837230805405326,49,41461102
235.22727272727272,66.76019689952558,44,41461103
181.57894736842104,67.70469726167047,38,41461104
186.864406779661,82.1788330887685,59,41461105
129.76190476190476,40.788362018969046,21,41461106
154.83870967741936,35.01151884184551,31,41461107
219.44444444444446,79.3680234988995,63,41461108
246.66666666666666,67.87742358670047,60,41461109
296.25,64.93339783074774,40,41461110
231.1813186813187,110.27767605878128,182,41461250
207.97101449275362,122.33762422653547,207,41461253
218.3698296836983,94.33732657380568,411,41461256
123.07692307692308,52.47662939396925,234,41461259
259.94152046783626,111.45691373284588,171,41461340
194.83805668016194,79.54503562223802,247,41461350
220.1657458563536,86.3068040131903,362,41461360
107.14285714285714,19.714346608114457,35,41463101
126.25,27.476066139939245,20,41463102
112.5,40.592207044299435,12,41463103
99.13793103448276,36.88953020063613,29,41463104
118.05555555555556,29.0388355182154,36,41463105
182.6086956521739,62.775960813345165,46,41463106
112.06896551724138,48.46790619610551,29,41463107
147.72727272727272,66.3276009618217,22,41463108
78.84615384615384,35.1279711764622,13,41463109
78.57142857142857,30.374644814697795,7,41463110
96.42857142857143,31.589541935011745,35,41463111
163.63636363636363,48.62837252796575,22,41463112
180.40540540540542,81.67838673026577,37,41463113
223.27586206896552,77.61254342277235,29,41463114
228.6764705882353,87.50159153123508,34,41463115
229.28571428571428,93.44031483773368,35,41463116
164.91228070175438,45.77205974865109,57,41463117
121.25,35.15077414619659,40,41463118
113.75,43.28227423735836,20,41465101
186.11111111111111,88.07048459279794,27,41465102
255.88235294117646,113.49456393493367,34,41465103
310.96491228070175,128.6968981910987,57,41465104
303.75,133.31931016000067,40,41465105
205.14705882352942,86.3351932710407,34,41465106
132.25806451612902,47.078634745098185,31,41465107
25.0,0.0,2,41480101
75.0,0.0,1,41480102
62.5,35.84302194601094,10,41480108
50.0,35.35533905932737,12,41480111
25.0,0.0,1,41480113
25.0,0.0,1,41480117
25.0,0.0,5,41480122
73.9795918367347,37.831583914721286,49,41480253
186.3265306122449,77.72887614448389,245,41480256
69.29133858267717,35.10033469659547,127,41480262
72.22222222222223,34.89912202260564,27,41480310
188.20058997050148,121.43194407185875,339,41480350
259.7014925373134,105.79382678406795,67,41480370
103.57142857142857,30.374644814697795,7,41500101
212.5,91.17291264405235,26,41500102
90.0,26.874192494328497,10,41500103
145.37037037037038,71.0623497349866,27,41500104
80.55555555555556,27.322660517924998,9,41500105
54.166666666666664,10.206207261596576,6,41500106
60.0,13.693063937629153,5,41500107
62.5,13.36306209562122,8,41500108
64.58333333333333,16.713948085538036,12,41500109
108.33333333333333,40.824829046386306,15,41500110
170.68965517241378,91.62934006414721,29,41500111
127.77777777777777,38.414768572053696,9,41500112
107.5,26.483747636784507,10,41500113
121.05263157894737,45.0795268685249,19,41500114
59.09090909090909,12.613124477737827,11,41500115
142.87878787878788,64.26211453395743,165,41500250
75.0,24.450482346091285,116,41500253
252.4671052631579,145.8805152807765,152,41500310
172.83653846153845,149.47767379330836,104,41500320
143.89763779527559,62.33840501975849,127,41500330
179.77528089887642,80.66421901174141,267,41500340
94.64285714285714,26.340972188489324,84,41500350
172.98387096774192,89.63548439620642,124,41500360
144.14285714285714,74.26348821220957,175,41500370
182.53676470588235,93.30951347537341,136,41500380
62.5,17.67766952966369,2,41550101
58.333333333333336,14.433756729740644,3,41550102
80.0,32.59601202601324,5,41550104
50.0,0.0,2,41550105
106.25,45.80626906564522,8,41550107
25.0,0.0,1,41550108
25.0,0.0,1,41550111
50.0,0.0,1,41550114
25.0,0.0,2,41550118
25.0,0.0,5,41550119
148.07692307692307,65.71841641739594,13,41550120
62.5,26.22022120425379,6,41550121
25.0,0.0,17,41550122
115.625,55.433894565208625,16,41550123
44.696969696969695,23.1820038614073,33,41550124
133.92857142857142,66.22161427964588,14,41550125
125.0,53.03300858899106,13,41550126
25.0,0.0,2,41550128
92.5,28.987545218210144,10,41550129
100.0,31.622776601683793,6,41550130
25.0,0.0,1,41550131
50.0,0.0,1,41550132
161.9047619047619,92.40503490714387,21,41550133
45.833333333333336,40.716107604235894,48,41550250
171.96969696969697,93.76317012552913,198,41550310
256.49122807017545,122.42763352671375,285,41550320
191.05263157894737,154.88138003420227,95,41550330
59.79381443298969,20.27053390203473,97,41550340
75.67567567567568,35.34883812352555,148,41550350
163.8779527559055,96.18113709325294,254,41550360
121.28205128205128,63.88131259502528,195,41550380
160.84656084656083,81.26377298205837,189,41550390
251.77777777777777,102.1376191908165,225,41550400
213.04347826086956,93.87853507498978,161,41550410
173.06201550387595,99.8833500841407,129,41550420
54.166666666666664,29.226129861250303,6,41570101
25.0,0.0,1,41570102
33.333333333333336,14.433756729740644,3,41570103
44.44444444444444,20.833333333333332,9,41570104
58.333333333333336,29.378482569650156,15,41570105
78.125,43.172205013344936,8,41570106
60.714285714285715,34.97920773180796,28,41570107
71.15384615384616,36.58060996813784,13,41570108
25.0,0.0,3,41570109
34.72222222222222,14.973521603362025,36,41570253
66.83673469387755,34.37983113855631,49,41570256
47.46376811594203,29.12477200624972,69,41570340
25.0,0.0,7,41590116
53.125,28.149790661490083,8,41590117
62.5,26.72612419124244,8,41590118
25.0,0.0,1,41590119
55.55555555555556,32.542706982944395,9,41590120
25.0,0.0,5,41590121
67.85714285714286,37.400662077154784,7,41590122
56.25,26.61453237111885,16,41590123
38.333333333333336,18.580583823930162,15,41590124
53.333333333333336,28.136571693556885,15,41590125
50.0,26.94079530401623,32,41590126
60.294117647058826,23.483410915693106,17,41590127
72.22222222222223,19.54339899926429,9,41590128
47.05882352941177,26.34262370246008,17,41590129
102.38095238095238,44.65476031788346,21,41590130
95.96774193548387,37.135323589064306,31,41590131
207.6086956521739,63.87260872179511,46,41590132
182.77777777777777,70.8756558054921,45,41590133
120.45454545454545,44.46653491416581,11,41590134
117.1875,32.55604142602926,16,41590135
105.97826086956522,34.231557325196476,46,41590136
50.0,14.433756729740644,7,41590137
25.0,0.0,7,41590138
77.27272727272727,30.525697073419664,11,41590139
119.92753623188406,68.87352673326002,207,41590253
31.007751937984494,15.865398732398265,129,41590256
72.77397260273973,32.55250836204967,146,41590259
58.70607028753994,35.328175654635594,313,41590262
75.2,47.14596414841753,125,41590310
78.84615384615384,54.428049638146945,221,41590320
53.2,30.449588163961092,125,41590330
50.0,30.802519064565026,167,41590340
54.651162790697676,35.768837900075575,172,41590350
71.84684684684684,47.99334384434004,222,41590360
40.98101265822785,19.795602522347444,158,41590370
59.54545454545455,29.12757020627995,110,41590400
82.01754385964912,48.14119764534475,114,41590410
72.5,24.86072315029383,10,41610101
172.0,67.82329983125268,25,41610102
176.28205128205127,84.08734453811098,39,41610103
228.5,81.28590258577235,50,41610104
157.03125,89.85525434759488,32,41610105
294.2708333333333,97.47334378293867,48,41610106
251.72413793103448,75.27658360611797,29,41610107
160.71428571428572,82.33529333827948,28,41610108
239.28571428571428,79.27700300575768,42,41610109
145.37037037037038,63.18358364452939,27,41610110
111.95652173913044,48.77450736983368,23,41610111
75.0,29.88071523335984,8,41610112
250.0,103.620362319283,40,41610113
201.38888888888889,133.22167944075719,36,41610114
285.0,78.76893711702256,45,41610115
253.94736842105263,76.12363605254676,38,41610116
218.08510638297872,114.41036548267705,47,41610117
137.96296296296296,80.37483412184413,27,41610118
254.7872340425532,155.13303353688752,47,41610119
225.78125,134.02641395298457,32,41610120
241.84100418410043,151.27733391678535,239,41610253
279.22437673130196,134.32374681968898,361,41610259
288.5321100917431,123.43640081896383,218,41610330
263.18897637795277,150.2411359427998,254,41610340
212.4551971326165,130.07459384483906,279,41610350
261.864406779661,121.12995765963643,236,41610370
208.59375,111.55234830020531,32,41630101
278.4313725490196,109.88853532593119,51,41630102
75.0,21.128856368212915,15,41630103
141.93548387096774,72.85462029909107,31,41630104
231.8181818181818,116.18495133857726,44,41630105
144.73684210526315,65.28469222112354,38,41630106
174.19354838709677,75.68681935222219,31,41630107
231.57894736842104,96.0476246391883,19,41630108
114.58333333333333,27.090616736270793,12,41630109
102.77777777777777,31.956874535307097,18,41630110
227.14285714285714,147.94815126315325,35,41630111
261.8421052631579,128.75926129184282,38,41630112
191.0,87.16602931570685,25,41630113
115.78947368421052,23.87834664704596,19,41630114
110.0,31.894221722913144,30,41630115
201.47058823529412,85.48905132596332,34,41630116
134.375,56.91733772176395,16,41630117
292.42424242424244,113.15472457474151,198,41630250
143.10344827586206,67.32820733163427,174,41630310
211.93548387096774,103.79704706528089,155,41630320
211.9512195121951,79.65826250471575,205,41630330
320.2439024390244,147.19858025383098,410,41630340
370.8333333333333,182.4926613005888,36,41650101
365.0,196.36788135432488,30,41650102
403.030303030303,204.03714196937355,33,41650103
306.48148148148147,157.59499464190586,27,41650104
372.9166666666667,155.76711096102045,36,41650105
288.8157894736842,122.70836779836273,38,41650106
244.41340782122904,107.20303659493722,179,41650250
301.1194029850746,149.69340557166095,201,41650310
369.03508771929825,156.89672804605954,285,41650320
328.0973451327434,189.86992561646787,113,41650330
296.98275862068965,160.88580352786298,348,41650340
198.7913486005089,111.00251526136739,393,41650350
252.24550898203591,165.8159900230908,334,41650360
348.0,196.26621223522636,400,41650370
564.0,255.24312063777825,475,41650380
367.2110552763819,168.84818178494717,398,41650390
323.6885245901639,189.10041026908004,305,41650400
362.3983739837398,194.99801107671814,246,41650410
65.625,18.600595228571123,8,41670101
79.16666666666667,18.819316317727022,6,41670102
66.66666666666667,14.433756729740644,3,41670103
77.77777777777777,23.199018178458424,9,41670104
53.57142857142857,9.44911182523068,7,41670105
62.5,13.693063937629153,6,41670106
71.875,8.838834764831844,8,41670107
91.25,30.645468455256243,20,41670108
119.79166666666667,69.9297654897346,24,41670109
126.66666666666667,49.52152009360125,15,41670110
129.34782608695653,37.381051284963654,46,41670111
145.0,42.06222496766866,40,41670112
148.8095238095238,52.36841260523467,42,41670113
95.58823529411765,23.77514149150697,17,41670114
99.13793103448276,33.72866959589956,29,41670115
97.36842105263158,36.22339717536135,19,41670116
66.66666666666667,14.433756729740644,21,41670117
58.333333333333336,12.909944487358057,6,41670118
100.0,35.35533905932738,9,41670119
85.0,23.508117299081366,20,41670120
80.95238095238095,23.59126149758887,21,41670121
75.0,23.145502494313785,22,41670122
111.20689655172414,34.451186285136856,29,41670123
113.69257950530036,46.70209854568404,283,41670250
165.94650205761317,106.33512252858124,243,41670310
121.12403100775194,80.43155162076653,129,41670320
226.85185185185185,127.80361495886845,216,41670330
84.77443609022556,42.06265466293388,133,41670345
111.25461254612546,72.88812918983288,271,41670350
191.1654135338346,105.65141547426204,266,41670360
194.5823927765237,109.58836743705777,443,41670370
344.75524475524475,159.35756662047848,143,41670380
314.46280991735534,176.43166797922225,242,41800250
212.38532110091742,132.05325753275318,218,41800253
25.0,0.0,2,41800310
200.24193548387098,118.8449923905357,310,41800320
441.6666666666667,199.77342238109418,93,41800360
330.5950840879689,229.5634691079124,773,41820250
360.10568031704094,197.1194396120847,757,41820310
331.390134529148,182.9719577986091,446,41820325
387.4741200828157,176.52253171864209,483,41820330
516.9642857142857,259.2087025276653,420,41820345
733.5450346420323,329.7012428399839,866,41820350
215.625,196.72903525328525,232,41830250
253.6290322580645,189.93188628215682,124,41830310
280.67484662576686,170.90221315760564,163,41830320
241.91542288557213,141.53157884707312,201,41830330
476.99044585987264,271.35255218287233,314,41830340
356.88920454545456,171.0547860369481,352,41830350
388.22544642857144,182.15104378366354,448,41830360
354.0674603174603,124.66983598557586,504,41830370
316.8958031837916,108.18574002464484,691,41830380
249.5253164556962,114.64131499190918,316,41830395
368.0729166666667,246.42577529656873,480,41830400
153.8135593220339,117.28895935045867,118,41830410
50.0,0.0,1,43111107
184.0909090909091,71.35819043383417,22,43111112
62.5,17.67766952966369,2,43111117
82.14285714285714,18.89822365046136,7,43111118
64.28571428571429,13.363062095621219,7,43111119
