,EMD_CD,EMD_ENG_NM,EMD_KOR_NM,predicted
1959,44270107,Daedeok-dong,대덕동,27.619244015944105
1960,44270108,Haengjeong-dong,행정동,40.460637873639435
1961,44270109,Yongyeon-dong,용연동,44.97039912257669
1962,44270110,Sagiso-dong,사기소동,75.7518924579299
1963,44270111,Guryong-dong,구룡동,59.81297300342314
1964,44270250,Hapdeok-eup,합덕읍,36.16881999766829
1965,44270253,Songak-eup,송악읍,45.68886492214586
1966,44270310,Godae-myeon,고대면,68.48227667894916
1967,44270320,Seongmun-myeon,석문면,49.65642318666885
1968,44270330,Daehoji-myeon,대호지면,81.85552160847747
1969,44270340,Jeongmi-myeon,정미면,74.67766094875074
1970,44270350,Myeoncheon-myeon,면천면,72.68460700036168
1971,44270360,Sunseong-myeon,순성면,59.85078296398284
1972,44270370,Ugang-myeon,우강면,16.29866258736304
1973,44270380,Sinpyeong-myeon,신평면,16.800110829881106
1974,44270390,Songsan-myeon,송산면,61.981787161852075
1975,44710250,Geumsan-eup,금산읍,57.63727043724076
1976,44710310,Geumseong-myeon,금성면,46.76073620780896
1977,44710320,Jewon-myeon,제원면,82.53709341609688
1978,44710330,Buri-myeon,부리면,82.70823550610407
1979,44710340,Gunbuk-myeon,군북면,88.52428799312297
1980,44710350,Namil-myeon,남일면,83.11025287279065
1981,44710360,Nami-myeon,남이면,84.26234714851077
1982,44710370,Jinsan-myeon,진산면,87.59924331393334
1983,44710380,Boksu-myeon,복수면,86.16492289239201
1984,44710390,Chubu-myeon,추부면,81.36958143372264
1985,44760250,Buyeo-eup,부여읍,76.03881548840177
1986,44760310,Gyuam-myeon,규암면,57.13345203036189
1987,44760320,Eunsan-myeon,은산면,84.25828949479683
1988,44760330,Oesan-myeon,외산면,82.79738294392467
1989,44760340,Naesan-myeon,내산면,87.6530288215146
1990,44760350,Guryong-myeon,구룡면,51.80942848902559
1991,44760360,Hongsan-myeon,홍산면,83.07557650539643
1992,44760370,Oksan-myeon,옥산면,81.74269623138412
1993,44760380,Nam-myeon,남면,40.0199260027217
1994,44760390,Chunghwa-myeon,충화면,68.68423227063924
1995,44760400,Yanghwa-myeon,양화면,63.720909928195404
1996,44760410,Imcheon-myeon,임천면,63.2017885596034
1997,44760420,Jangam-myeon,장암면,51.32039330836776
1998,44760430,Sedo-myeon,세도면,76.04644675507906
1999,44760440,Seokseong-myeon,석성면,53.96233899677954
2000,44760450,Chochon-myeon,초촌면,36.225278714572504
2001,44770250,Janghang-eup,장항읍,25.968727680582116
2002,44770253,Seocheon-eup,서천읍,72.1960840220465
2003,44770310,Maseo-myeon,마서면,33.49459066929039
2004,44770320,Hwayang-myeon,화양면,56.14909134759164
2005,44770330,Gisan-myeon,기산면,56.96995807445264
2006,44770340,Hansan-myeon,한산면,48.1392668573591
2007,44770350,Masan-myeon,마산면,81.94861924111125
2008,44770360,Sicho-myeon,시초면,60.29475933326215
2009,44770370,Munsan-myeon,문산면,68.82746601364867
2010,44770380,Pangyo-myeon,판교면,83.90912446654126
2011,44770390,Jongcheon-myeon,종천면,82.48947000235238
2012,44770400,Biin-myeon,비인면,83.57045140014982
2013,44770410,Seo-myeon,서면,40.05319595167743
2014,44790250,Cheongyang-eup,청양읍,71.83819589729683
2015,44790310,Ungok-myeon,운곡면,64.14003705373031
2016,44790320,Daechi-myeon,대치면,82.61184967075307
2017,44790330,Jeongsan-myeon,정산면,76.16465470301169
2018,44790340,Mok-myeon,목면,81.83837224257724
2019,44790350,Cheongnam-myeon,청남면,78.80256732714753
2020,44790360,Jangpyeong-myeon,장평면,77.74836238512184
2021,44790370,Namyang-myeon,남양면,82.92888930053944
2022,44790380,Hwaseong-myeon,화성면,49.102537030348834
2023,44790390,Bibong-myeon,비봉면,45.20117219920574
2024,44800250,Hongseong-eup,홍성읍,69.23057131486195
2025,44800253,Gwangcheon-eup,광천읍,71.41644237388044
2026,44800256,Hongbuk-eup,홍북읍,69.81917642889981
2027,44800320,Geumma-myeon,금마면,67.25836120682604
2028,44800330,Hongdong-myeon,홍동면,66.03881400518362
2029,44800340,Janggok-myeon,장곡면,82.35607017669665
2030,44800350,Eunha-myeon,은하면,86.26880737130742
2031,44800360,Gyeolseong-myeon,결성면,83.20766320521089
2032,44800370,Seobu-myeon,서부면,67.5052625637805
2033,44800380,Galsan-myeon,갈산면,69.56081206642864
2034,44800390,Guhang-myeon,구항면,80.29931925386549
2035,44810250,Yesan-eup,예산읍,85.10720789472165
2036,44810253,Sapgyo-eup,삽교읍,57.094913826843154
2037,44810310,Daesul-myeon,대술면,80.44305413377725
2038,44810320,Sinyang-myeon,신양면,84.77132171183459
2039,44810330,Gwangsi-myeon,광시면,72.83481147789259
2040,44810340,Daeheung-myeon,대흥면,85.97891087735987
2041,44810350,Eungbong-myeon,응봉면,58.82784372247243
2042,44810360,Deoksan-myeon,덕산면,78.07128459300823
2043,44810370,Bongsan-myeon,봉산면,86.96651381662421
2044,44810380,Godeok-myeon,고덕면,26.644162828341212
2045,44810390,Sinam-myeon,신암면,16.74229051756467
2046,44810400,Oga-myeon,오가면,19.027546794936516
2047,44825250,Taean-eup,태안읍,57.1498057588096
2048,44825253,Anmyeon-eup,안면읍,64.14675157011457
2049,44825310,Gonam-myeon,고남면,49.577070067336834
2050,44825320,Nam-myeon,남면,44.38629687275052
2051,44825330,Geunheung-myeon,근흥면,50.56579670256885
2052,44825340,Sowon-myeon,소원면,74.69839300799211
2053,44825350,Wonbuk-myeon,원북면,60.266905624926615
2054,44825360,Iwon-myeon,이원면,45.736403903151086
2055,45111114,Daga-dong 2(i)-ga,다가동2가,16.974622329480372
2056,45111118,Gyo-dong,교동,21.217720670420327
2057,45111120,Jungnosong-dong,중노송동,21.22248813547327
2058,45111121,Namnosong-dong,남노송동,16.99304707687474
2059,45111122,Dongwansan-dong,동완산동,15.461649214390158
2060,45111123,Seowansan-dong 1(il)-ga,서완산동1가,17.887018423258297
2061,45111124,Seowansan-dong 2(i)-ga,서완산동2가,16.73859049054558
2062,45111125,Dongseohak-dong,동서학동,28.262122815417463
2063,45111126,Seoseohak-dong,서서학동,34.40823672638606
2064,45111127,Junghwasan-dong 1(il)-ga,중화산동1가,16.97877125637689
2065,45111128,Junghwasan-dong 2(i)-ga,중화산동2가,16.5434591772696
2066,45111129,Seosin-dong,서신동,16.942243052830865
2067,45111130,Seokgu-dong,석구동,23.901811147721418
2068,45111131,Wondang-dong,원당동,30.910947061897794
2069,45111132,Pyeonghwa-dong 1(il)-ga,평화동1가,17.979069786296897
2070,45111133,Pyeonghwa-dong 2(i)-ga,평화동2가,17.891916474312847
2071,45111134,Pyeonghwa-dong 3(sam)-ga,평화동3가,21.47137583365212
2072,45111135,Jungin-dong,중인동,43.1886996623459
2073,45111136,Yongbok-dong,용복동,40.54273493091522
2074,45111137,Samcheon-dong 1(il)-ga,삼천동1가,18.005093483655873
2075,45111138,Samcheon-dong 2(i)-ga,삼천동2가,64.5255468820929
2076,45111139,Samcheon-dong 3(sam)-ga,삼천동3가,31.64730955643607
2077,45111140,Hyoja-dong 1(il)-ga,효자동1가,52.92268330332255
2078,45111141,Hyoja-dong 2(i)-ga,효자동2가,23.042773557151072
2079,45111142,Hyoja-dong 3(sam)-ga,효자동3가,26.27448069538175
2080,45111143,Daeseong-dong,대성동,63.54592383832334
2081,45111144,Saekjang-dong,색장동,74.21850823966363
2082,45111145,Sangnim-dong,상림동,67.14040839070137
2083,45113102,Jinbuk-dong,진북동,17.68946936726842
2084,45113103,Inhu-dong 1(il)-ga,인후동1가,22.182087999471566
2085,45113104,Inhu-dong 2(i)-ga,인후동2가,16.368126498960088
2086,45113105,Deokjin-dong 1(il)-ga,덕진동1가,23.3065516895444
2087,45113106,Deokjin-dong 2(i)-ga,덕진동2가,15.937355251793663
2088,45113107,Geumam-dong,금암동,16.41944999567981
2089,45113110,Palbok-dong 3(sam)-ga,팔복동3가,17.627381650741157
2090,45113111,Sanjeong-dong,산정동,55.0697295536882
2091,45113112,Geumsang-dong,금상동,64.06711384168503
2092,45113113,Ua-dong 1(il)-ga,우아동1가,42.281655535228616
2093,45113114,Ua-dong 2(i)-ga,우아동2가,16.433822354588642
2094,45113115,Ua-dong 3(sam)-ga,우아동3가,16.221098808013092
2095,45113116,Hoseong-dong 1(il)-ga,호성동1가,17.732079059490303
2096,45113117,Hoseong-dong 2(i)-ga,호성동2가,17.580693698043145
2097,45113118,Hoseong-dong 3(sam)-ga,호성동3가,16.2165013612165
2098,45113119,Jeonmi-dong 1(il)-ga,전미동1가,16.788171316181874
2099,45113121,Songcheon-dong 1(il)-ga,송천동1가,20.301797059909244
2100,45113122,Songcheon-dong 2(i)-ga,송천동2가,16.64569175976531
2101,45113123,Banwol-dong,반월동,15.430772979674023
2102,45113125,Yongjeong-dong,용정동,15.517130897489384
2103,45113126,Seongdeok-dong,성덕동,16.103696313026568
2104,45113127,Won-dong,원동,16.749136318417822
2105,45113130,Yeoui-dong,여의동,16.357590726915575
2106,45113131,Manseong-dong,만성동,18.160760841260128
2107,45113132,Jang-dong,장동,16.707895313712765
2108,45113138,Jung-dong,중동,21.796058908421553
2109,45130101,Haemang-dong,해망동,17.06751760017241
2110,45130102,Sinheung-dong,신흥동,21.535956904749412
2111,45130103,Geum-dong,금동,17.412214473285374
2112,45130104,Wolmyeong-dong,월명동,16.670618246279105
2113,45130105,Sinchang-dong,신창동,16.63999043350359
2114,45130106,Oryong-dong,오룡동,16.076281666947086
2115,45130107,Geumgwang-dong,금광동,16.252128726616366
2116,45130108,Sinpung-dong,신풍동,18.65067548817326
2117,45130109,Songpung-dong,송풍동,18.750832584624554
2118,45130110,Munhwa-dong,문화동,22.262026471715462
2119,45130116,Songchang-dong,송창동,17.22151036545684
2120,45130118,Jungangno 1(il)-ga,중앙로1가,16.718067432955852
2121,45130119,Yeonghwa-dong,영화동,16.6633002902495
2122,45130132,Dongheungnam-dong,동흥남동,16.08645155061411
2123,45130134,Jochon-dong,조촌동,17.130341294720424
2124,45130137,Guam-dong,구암동,17.36943498918874
2125,45130138,Naeheung-dong,내흥동,50.4026423225558
2126,45130139,Gaejeong-dong,개정동,20.851492488901645
2127,45130140,Sajeong-dong,사정동,17.32941695046027
2128,45130141,Susong-dong,수송동,16.57110448109808
2129,45130142,Mijang-dong,미장동,16.132002273391326
2130,45130143,Jigok-dong,지곡동,17.23963671868339
2131,45130144,Naun-dong,나운동,17.62857003846946
2132,45130145,Miryong-dong,미룡동,24.894169153867786
2133,45130146,Soryong-dong,소룡동,18.268970059280548
2134,45130147,Osikdo-dong,오식도동,16.028902869670915
2135,45130148,Bieungdo-dong,비응도동,16.739136579879187
2136,45130149,Singwan-dong,신관동,15.721406954379418
2137,45130150,Gaesa-dong,개사동,15.2160634605873
2138,45130151,Sanbuk-dong,산북동,16.488508894776572
2139,45130152,Naecho-dong,내초동,15.78927916374221
2140,45130250,Okgu-eup,옥구읍,18.3669023052431
2141,45130310,Oksan-myeon,옥산면,20.822045003943536
2142,45130320,Hoehyeon-myeon,회현면,16.87159128854622
2143,45130330,Impi-myeon,임피면,26.215039376240117
2144,45130340,Seosu-myeon,서수면,24.062694276170088
2145,45130350,Daeya-myeon,대야면,22.488088214405902
2146,45130360,Gaejeong-myeon,개정면,31.31942295361916
2147,45130370,Seongsan-myeon,성산면,41.76220219206721
2148,45130380,Napo-myeon,나포면,23.570697530737167
2149,45130400,Okseo-myeon,옥서면,16.834153234232048
2150,45140111,Dongsan-dong,동산동,16.25373921785247
2151,45140112,Ma-dong,마동,16.361613186402995
2152,45140114,Mohyeon-dong 1(il)-ga,모현동1가,16.723988243410723
2153,45140115,Mohyeon-dong 2(i)-ga,모현동2가,16.81243638298723
2154,45140116,Songhak-dong,송학동,16.66516342506397
2155,45140119,Hyeonyeong-dong,현영동,16.773983424129277
2156,45140120,Sinyong-dong,신용동,16.325141302517142
2157,45140121,Sin-dong,신동,17.57969387326222
2158,45140122,Yeongdeung-dong,영등동,16.307900286358926
2159,45140124,Sinheung-dong,신흥동,15.75250095302614
2160,45140125,Geumgang-dong,금강동,15.984368310643479
2161,45140127,Palbong-dong,팔봉동,18.191582619782253
2162,45140128,Deokgi-dong,덕기동,17.61133267798078
2163,45140129,Seogwang-dong,석왕동,18.564592679815686
2164,45140130,Eungi-dong,은기동,15.873348261371126
2165,45140131,Jeongjok-dong,정족동,16.11825418457088
2166,45140132,Imsang-dong,임상동,16.305526308279028
2167,45140133,Wolseong-dong,월성동,15.827694884371017
2168,45140134,Busong-dong,부송동,17.033132914252487
2169,45140135,Yongje-dong,용제동,16.39259580252156
2170,45140136,Seogam-dong,석암동,15.478565670852277
2171,45140250,Hamyeol-eup,함열읍,23.686567117433658
2172,45140310,Osan-myeon,오산면,16.029198770886154
2173,45140320,Hwangdeung-myeon,황등면,16.347610252960546
2174,45140330,Hamna-myeon,함라면,73.17977034643953
2175,45140340,Ungpo-myeon,웅포면,75.32443767899748
2176,45140350,Seongdang-myeon,성당면,45.659677726303734
2177,45140360,Yongan-myeon,용안면,17.765519977155332
2178,45140370,Nangsan-myeon,낭산면,32.9415067878266
2179,45140380,Mangseong-myeon,망성면,15.83278597207613
2180,45140390,Yeosan-myeon,여산면,79.01506138179421
2181,45140400,Geumma-myeon,금마면,65.76499194437957
2182,45140410,Wanggung-myeon,왕궁면,48.37258776445614
2183,45140420,Chunpo-myeon,춘포면,15.657624811542037
2184,45140430,Samgi-myeon,삼기면,25.904980137125083
2185,45140440,Yongdong-myeon,용동면,15.788650236191906
2186,45180101,Suseong-dong,수성동,17.089914718499887
2187,45180102,Jangmyeong-dong,장명동,18.78755038036169
2188,45180103,Sang-dong,상동,18.166568603790793
2189,45180104,Sigi-dong,시기동,16.998786792504514
2190,45180105,Yeonji-dong,연지동,17.965087065985323
2191,45180106,Nongso-dong,농소동,15.463270140942221
2192,45180107,Hamo-dong,하모동,23.207000264806414
2193,45180108,Sangpyeong-dong,상평동,26.997141613050125
2194,45180109,Gwagyo-dong,과교동,22.518445796423492
2195,45180110,Samsan-dong,삼산동,44.41434471232169
2196,45180111,Jinsan-dong,진산동,31.923267123443726
2197,45180112,Geumbung-dong,금붕동,34.17383503775785
2198,45180113,Songsan-dong,송산동,41.371337484144824
2199,45180114,Sinwol-dong,신월동,44.7096537258937
2200,45180115,Yongsan-dong,용산동,60.23636472612572
2201,45180116,Gyoam-dong,교암동,41.85661212546083
2202,45180117,Bujeon-dong,부전동,46.918806602273925
2203,45180118,Ssangam-dong,쌍암동,68.45173386083529
2204,45180119,Naejang-dong,내장동,62.38272114644084
2205,45180120,Yeongpa-dong,영파동,18.182153425405463
2206,45180121,Habuk-dong,하북동,19.14227018652675
2207,45180122,Guryong-dong,구룡동,55.5770201423186
2208,45180123,Heugam-dong,흑암동,57.3847171402576
2209,45180124,Yonggye-dong,용계동,27.52199927762628
2210,45180125,Gongpyeong-dong,공평동,21.95536069676417
2211,45180126,Mangje-dong,망제동,55.544768487201914
2212,45180127,Sinjeong-dong,신정동,72.16889032514263
2213,45180250,Sintaein-eup,신태인읍,15.598478644935257
2214,45180310,Buk-myeon,북면,40.47460554317565
2215,45180320,Ibam-myeon,입암면,65.04248204935135
2216,45180330,Soseong-myeon,소성면,25.890121030253
2217,45180340,Gobu-myeon,고부면,30.440072649519433
2218,45180350,Yeongwon-myeon,영원면,22.387886622009802
2219,45180360,Deokcheon-myeon,덕천면,36.080363882977075
2220,45180370,Ipyeong-myeon,이평면,19.24158951200988
2221,45180380,Jeongu-myeon,정우면,20.485931144239224
2222,45180390,Taein-myeon,태인면,22.957875016994844
2223,45180400,Gamgok-myeon,감곡면,20.135815289882537
2224,45180410,Ongdong-myeon,옹동면,67.34840094997023
2225,45180420,Chilbo-myeon,칠보면,73.82737587292961
2226,45180430,Sannae-myeon,산내면,74.85151712139076
2227,45180440,Sanoe-myeon,산외면,86.21928102383242
2228,45190101,Dongchung-dong,동충동,16.61765602359966
2229,45190106,Geum-dong,금동,16.82126140460342
2230,45190108,Wanjeong-dong,왕정동,15.829641231802336
2231,45190109,Sinjeong-dong,신정동,25.077645172057206
2232,45190110,Hwajeong-dong,화정동,72.32871223508643
2233,45190111,Hyanggyo-dong,향교동,16.50337826800238
2234,45190112,Yongjeong-dong,용정동,18.03280862517617
2235,45190113,Gwangchi-dong,광치동,56.91981650052119
2236,45190114,Naecheok-dong,내척동,76.93459651382604
2237,45190115,Sangok-dong,산곡동,21.529269167057898
2238,45190116,Dotong-dong,도통동,16.926949861402754
2239,45190117,Wollak-dong,월락동,26.635484448110912
2240,45190118,Gojuk-dong,고죽동,57.96006240375296
2241,45190119,Sikjeong-dong,식정동,28.77055152212902
2242,45190120,Galchi-dong,갈치동,57.442984408621
2243,45190121,Noam-dong,노암동,20.37229088027619
2244,45190122,Eohyeon-dong,어현동,51.293347838839395
2245,45190123,Sinchon-dong,신촌동,24.84315845868502
2246,45190250,Unbong-eup,운봉읍,83.70143091564573
2247,45190310,Jucheon-myeon,주천면,83.09111277060545
2248,45190320,Suji-myeon,수지면,86.40802039255223
2249,45190330,Songdong-myeon,송동면,50.001135307870236
2250,45190340,Jusaeng-myeon,주생면,70.79237473880082
2251,45190350,Geumji-myeon,금지면,35.330160195388544
2252,45190360,Daegang-myeon,대강면,85.90486859154626
2253,45190370,Daesan-myeon,대산면,80.49177202663137
2254,45190380,Samae-myeon,사매면,64.89535636916618
2255,45190390,Deokgwa-myeon,덕과면,46.641063569251784
2256,45190400,Bojeol-myeon,보절면,85.08691541276852
2257,45190410,Sandong-myeon,산동면,89.51457606877679
2258,45190420,Ibaek-myeon,이백면,86.69784895262065
2259,45190450,Ayeong-myeon,아영면,84.93013212461634
2260,45190460,Sannae-myeon,산내면,82.26009905710215
2261,45190470,Inwol-myeon,인월면,83.43630393523294
2262,45210101,Yochon-dong,요촌동,16.521142909594126
2263,45210102,Sinpung-dong,신풍동,16.1403804502208
2264,45210103,Yong-dong,용동,16.01705011092995
2265,45210104,Geomsan-dong,검산동,16.76095744821274
2266,45210105,Sun-dong,순동,15.555101479969514
2267,45210106,Baekhak-dong,백학동,16.145392890562416
2268,45210107,Seoam-dong,서암동,17.297681235259592
2269,45210108,Singok-dong,신곡동,15.850301004588536
2270,45210109,Gyo-dong,교동,16.55221415993032
2271,45210110,Oksan-dong,옥산동,16.074450741392116
2272,45210111,Galgong-dong,갈공동,15.914062535186702
2273,45210112,Ha-dong,하동,16.86819099242028
2274,45210113,Heungsa-dong,흥사동,17.09737384057993
2275,45210114,Sangdong-dong,상동동,15.22951530359197
2276,45210115,Wolseong-dong,월성동,16.5333896819898
2277,45210116,Hwangsan-dong,황산동,16.905324024575417
2278,45210117,Nanbong-dong,난봉동,22.71006500995237
2279,45210118,Ojeong-dong,오정동,15.879925384447684
2280,45210119,Bokjuk-dong,복죽동,15.113275942876129
2281,45210120,Ipseok-dong,입석동,15.394108445803237
2282,45210121,Janghwa-dong,장화동,15.395664714455313
2283,45210122,Sindeok-dong,신덕동,15.766515894209174
2284,45210123,Wolbong-dong,월봉동,15.993171406363485
2285,45210124,Sinwol-dong,신월동,15.971141272612845
2286,45210125,Yeonjeong-dong,연정동,15.560424390807789
2287,45210126,Myeongdeok-dong,명덕동,16.007466514428597
2288,45210127,Jewol-dong,제월동,15.462667433079957
2289,45210128,Dojang-dong,도장동,18.17651420494394
2290,45210129,Seojeong-dong,서정동,16.137961239649012
2291,45210130,Yangjeon-dong,양전동,16.213961108062573
2292,45210250,Mangyeong-eup,만경읍,16.14122061122734
2293,45210320,Juksan-myeon,죽산면,15.909381194198193
2294,45210330,Baeksan-myeon,백산면,16.43073327312393
2295,45210340,Yongji-myeon,용지면,15.824369654695314
2296,45210350,Baekgu-myeon,백구면,15.71196678815154
2297,45210380,Gongdeok-myeon,공덕면,16.083537319694656
2298,45210390,Cheongha-myeon,청하면,16.48044023326204
2299,45210400,Seongdeok-myeon,성덕면,16.024637865898235
2300,45210410,Jinbong-myeon,진봉면,15.987124433798034
2301,45210420,Geumgu-myeon,금구면,66.84161644671374
2302,45210430,Bongnam-myeon,봉남면,15.805459499818491
2303,45210440,Hwangsan-myeon,황산면,15.607379914144929
2304,45210450,Geumsan-myeon,금산면,86.39449549423883
2305,45210460,Gwanghwal-myeon,광활면,15.643698047752874
2306,45710250,Samnye-eup,삼례읍,16.13495051517997
2307,45710253,Bongdong-eup,봉동읍,41.64979964066621
2308,45710256,Yongjin-eup,용진읍,82.42126759531803
2309,45710320,Sanggwan-myeon,상관면,51.53631169838198
2310,45710330,Iseo-myeon,이서면,27.113138720034357
2311,45710340,Soyang-myeon,소양면,84.62080727212765
2312,45710350,Gui-myeon,구이면,77.58956875362809
2313,45710360,Gosan-myeon,고산면,82.17060019136527
2314,45710370,Bibong-myeon,비봉면,86.14263781804861
2315,45710380,Unju-myeon,운주면,84.88112616617131
2316,45710390,Hwasan-myeon,화산면,74.23716063378772
2317,45710400,Dongsang-myeon,동상면,64.33875094558714
2318,45710410,Gyeongcheon-myeon,경천면,69.28471211428258
2319,45720250,Jinan-eup,진안읍,87.1046978616549
2320,45720310,Yongdam-myeon,용담면,84.14984531688194
2321,45720320,Ancheon-myeon,안천면,70.75873516534946
2322,45720330,Donghyang-myeon,동향면,84.83229791241085
2323,45720340,Sangjeon-myeon,상전면,76.68060363135665
2324,45720350,Baegun-myeon,백운면,87.61540022576261
2325,45720360,Seongsu-myeon,성수면,87.04156394065417
2326,45720370,Maryeong-myeon,마령면,82.9979008259331
2327,45720380,Bugwi-myeon,부귀면,70.57803103002978
2328,45720390,Jeongcheon-myeon,정천면,78.44700564946386
2329,45720400,Jucheon-myeon,주천면,87.27187329399291
2330,45730250,Muju-eup,무주읍,84.98444759498176
2331,45730310,Mupung-myeon,무풍면,88.0246424572462
2332,45730320,Seolcheon-myeon,설천면,86.63562313000097
2333,45730330,Jeoksang-myeon,적상면,88.00347935295189
2334,45730340,Anseong-myeon,안성면,87.71922350347253
2335,45730350,Bunam-myeon,부남면,79.812835238541
2336,45740250,Jangsu-eup,장수읍,80.8849049820467
2337,45740310,Sanseo-myeon,산서면,82.9402002159397
2338,45740320,Beonam-myeon,번암면,88.29086551577801
2339,45740335,Janggye-myeon,장계면,88.4693916487372
2340,45740340,Cheoncheon-myeon,천천면,80.88477163038877
2341,45740350,Gyenam-myeon,계남면,77.48013480805326
2342,45740360,Gyebuk-myeon,계북면,88.45275669639527
2343,45750250,Imsil-eup,임실읍,85.03669823971336
2344,45750310,Cheongung-myeon,청웅면,85.52819337185716
2345,45750320,Unam-myeon,운암면,57.25804967764183
2346,45750330,Sinpyeong-myeon,신평면,49.08372824059016
2347,45750340,Seongsu-myeon,성수면,87.07559037745936
2348,45750355,Osu-myeon,오수면,78.26126779718588
2349,45750360,Sindeok-myeon,신덕면,62.580262583076504
2350,45750370,Samgye-myeon,삼계면,86.58208942115301
2351,45750380,Gwanchon-myeon,관촌면,60.13233611319252
2352,45750390,Gangjin-myeon,강진면,86.90732823505543
2353,45750400,Deokchi-myeon,덕치면,77.57498000910064
2354,45750410,Jisa-myeon,지사면,59.99679809626927
2355,45770250,Sunchang-eup,순창읍,70.8174535757101
2356,45770310,Ingye-myeon,인계면,82.66580907180031
2357,45770320,Donggye-myeon,동계면,82.7986968502233
2358,45770330,Pungsan-myeon,풍산면,71.51484791846924
2359,45770340,Geumgwa-myeon,금과면,51.10069656248343
2360,45770350,Paldeok-myeon,팔덕면,81.72527199140067
2361,45770360,Ssangchi-myeon,쌍치면,70.90715938037805
2362,45770370,Bokheung-myeon,복흥면,75.6643848924509
2363,45770380,Jeokseong-myeon,적성면,80.74695286891249
2364,45770390,Yudeung-myeon,유등면,28.137640948321412
2365,45770400,Gurim-myeon,구림면,78.7203480040319
2366,45790250,Gochang-eup,고창읍,47.43769777345219
2367,45790310,Gosu-myeon,고수면,71.91391593125638
2368,45790320,Asan-myeon,아산면,63.84815643688866
2369,45790330,Mujang-myeon,무장면,20.050312234006253
2370,45790340,Gongeum-myeon,공음면,30.957768236333454
2371,45790350,Sangha-myeon,상하면,48.86391720118675
2372,45790360,Haeri-myeon,해리면,56.11369486812167
2373,45790370,Seongsong-myeon,성송면,39.72917568634473
2374,45790380,Daesan-myeon,대산면,24.488867395345657
2375,45790390,Simwon-myeon,심원면,51.12021898756923
2376,45790400,Heungdeok-myeon,흥덕면,16.983658574609915
2377,45790410,Seongnae-myeon,성내면,20.723912330121333
2378,45790420,Sillim-myeon,신림면,41.02593767073877
2379,45790430,Buan-myeon,부안면,53.25465819705491
2380,45800250,Buan-eup,부안읍,17.93685962074633
2381,45800310,Jusan-myeon,주산면,19.909523057301993
2382,45800320,Dongjin-myeon,동진면,15.83905461985304
2383,45800330,Haengan-myeon,행안면,16.264227284651618
2384,45800340,Gyehwa-myeon,계화면,20.593360978035687
2385,45800350,Boan-myeon,보안면,46.757158277383006
2386,45800360,Byeonsan-myeon,변산면,69.50533534929225
2387,45800370,Jinseo-myeon,진서면,66.67787128923027
2388,45800380,Baeksan-myeon,백산면,15.907163045916176
2389,45800390,Sangseo-myeon,상서면,49.63886476120113
2390,45800400,Haseo-myeon,하서면,56.790043782844336
2391,45800410,Julpo-myeon,줄포면,15.828309924555978
2392,46110101,Yongdang-dong,용당동,16.62579271858502
2393,46110102,Sanjeong-dong,산정동,16.43536265766802
2394,46110103,Yeonsan-dong,연산동,16.970251673919336
2395,46110104,Daeseong-dong,대성동,15.323000282901592
2396,46110132,Yudal-dong,유달동,21.179291165484617
2397,46110134,Daeui-dong 2(i)-ga,대의동2가,15.701610386232067
2398,46110135,Daeui-dong 3(sam)-ga,대의동3가,19.261786638170015
2399,46110137,Jungang-dong 2(i)-ga,중앙동2가,19.941758268088655
2400,46110138,Jungang-dong 3(sam)-ga,중앙동3가,17.42885634390043
2401,46110139,Manho-dong,만호동,17.279988091249173
2402,46110146,Hang-dong,항동,16.560949556988017
2403,46110148,Jung-dong 2(i)-ga,중동2가,16.91331293585206
2404,46110152,Gyeong-dong 1(il)-ga,경동1가,16.05137769838648
2405,46110153,Gyeong-dong 2(i)-ga,경동2가,16.665629336336664
2406,46110154,Seosan-dong,서산동,18.139070652462728
2407,46110155,Geumhwa-dong,금화동,16.556442337731188
2408,46110156,Ongeum-dong,온금동,19.93339327184169
2409,46110157,Jukgyo-dong,죽교동,18.3020863603181
2410,46110158,Sang-dong,상동,22.373617042489407
2411,46110159,Yonghae-dong,용해동,21.84157847914748
2412,46110160,Seokhyeon-dong,석현동,15.408273522086194
2413,46110161,Dal-dong,달동,16.96063700068121
2414,46110162,Yuldo-dong,율도동,17.081161094625973
2415,46110163,Daeyang-dong,대양동,18.672690462098572
2416,46110164,Ogam-dong,옥암동,19.55042210751198
2417,46130101,Jonghwa-dong,종화동,17.154938923967784
2418,46130103,Gonghwa-dong,공화동,18.81986704409789
2419,46130104,Gwanmun-dong,관문동,17.35989458240187
2420,46130105,Goso-dong,고소동,18.838164447467683
2421,46130106,Dongsan-dong,동산동,20.53080792190617
2422,46130107,Jungang-dong,중앙동,16.980499028155258
2423,46130109,Gunja-dong,군자동,20.533734879286555
2424,46130111,Yeondeung-dong,연등동,19.014534598145207
2425,46130112,Gwangmu-dong,광무동,25.008267213909868
2426,46130113,Seogyo-dong,서교동,16.761068528634475
2427,46130114,Bonggang-dong,봉강동,19.32427561593388
2428,46130115,Bongsan-dong,봉산동,20.903854259970814
2429,46130116,Namsan-dong,남산동,18.447611431091822
2430,46130117,Guk-dong,국동,24.127499398136226
2431,46130118,Sinwol-dong,신월동,27.162836274372847
2432,46130119,Yeoseo-dong,여서동,16.552562008141393
2433,46130120,Munsu-dong,문수동,28.316758963541538
2434,46130121,Orim-dong,오림동,50.03050700538307
2435,46130122,Mipyeong-dong,미평동,30.91199452764891
